term_str,n,n_chars,p,s,i,h
si,1,2,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
asphalt,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
gayarre,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
alcohol,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
curtained,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
angles,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
oxen,1,4,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
engaged,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
maggiore,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
keeps,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
prospect,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
compatriots,1,11,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
buttonholed,1,11,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
waitresses,1,10,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
mimicked,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
womens,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
den,1,3,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
strength,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
stock,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
irun,1,4,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
pirotecnico,1,11,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
aint,1,4,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
cap,1,3,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
calculated,1,10,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
objected,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
emptying,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
meats,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
castile,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
plastered,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
mego,1,4,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
cracking,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
protestants,1,11,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
lalanda,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
curves,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
titles,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
toasted,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
monastic,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
runs,1,4,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
bending,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
manufacturers,1,13,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
cobbles,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
backward,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
fortune,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
advantage,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
beggars,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
per,1,3,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
storys,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
chateaux,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
sureness,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
boxed,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
handclapping,1,12,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
vulgar,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
organizing,1,10,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
towed,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
pride,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
extent,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
sentences,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
command,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
pairs,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
francis,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
neys,1,4,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
kepis,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
countries,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
mountainsides,1,13,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
spurt,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
backingyou,1,10,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
gallo,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
blessings,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
association,1,11,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
burying,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
affection,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
appointments,1,12,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
maître,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
slid,1,4,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
leaved,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
africa,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
stubs,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
musette,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
cinch,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
idiom,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
whatshisname,1,12,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
mighty,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
waist,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
brick,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
streak,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
grievance,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
trim,1,4,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
tweed,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
lumber,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
strengthened,1,12,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
perspiring,1,10,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
trouty,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
programme,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
shells,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
rio,1,3,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
charmingly,1,10,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
numbed,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
comfort,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
barely,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
distance,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
acclamation,1,11,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
sale,1,4,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
bums,1,4,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
steward,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
toys,1,4,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
19,1,2,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
porto,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
sealed,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
ripped,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
lances,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
private,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
phantom,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
tooth,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
rude,1,4,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
mummy,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
pelouse,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
olive,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
6th,1,3,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
available,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
unbought,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
lonely,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
uniform,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
bonds,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
gallon,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
snapper,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
tunes,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
huh,1,3,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
daylight,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
level,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
georges,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
appearances,1,11,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
unexplainable,1,13,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
nightmares,1,10,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
dab,1,3,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
bashful,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
believed,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
regards,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
newly,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
soldiering,1,10,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
spaced,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
brioche,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
perish,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
technically,1,11,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
romance,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
weigh,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
gripped,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
moraine,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
unscrewed,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
gaining,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
externally,1,10,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
curious,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
translate,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
engraving,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
tearing,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
harlot,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
details,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
defensive,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
immorality,1,10,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
calamity,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
taxidermist,1,11,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
fiacre,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
strapped,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
printing,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
backing,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
adventures,1,10,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
cocked,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
doubtless,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
jutted,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
slab,1,4,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
flying,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
chanting,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
costume,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
staggered,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
undulations,1,11,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
le,1,2,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
intensely,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
reverse,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
tripped,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
muttered,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
panier,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
sincere,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
veuve,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
wagged,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
manageable,1,10,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
hombre,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
wired,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
frenchmen,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
togetherbut,1,11,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
stripped,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
montagne,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
dustily,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
straps,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
firmed,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
sacking,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
rub,1,3,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
accepted,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
gaps,1,4,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
piping,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
stamped,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
knowledge,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
barracks,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
fright,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
ringing,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
degree,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
sugar,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
falling,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
tune,1,4,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
priests,1,7,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
split,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
shocking,1,8,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
aw,1,2,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
dhôtel,1,6,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
christmas,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
alongside,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
thickened,1,9,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
shore,1,5,1.3959461723155955e-05,71636.0,16.1283971621375,0.00022514374284071556
